rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
154,19,66,92,3,0.03260869565217391,0.017092919051924428,0.005697639683974809,19,66,368.2548398775911,41.05839278510558,409.3132326626968,0.10031044566531426
155,19,66,92,5,0.05434782608695652,0.030128924772089793,0.006025784954417959,19,66,343.15860146397193,45.82163488109048,388.9802363450625,0.11779939081645868
156,19,66,92,7,0.07608695652173914,0.01445472301112531,0.002064960430160759,19,66,359.27642087375517,43.073221357498824,402.34964223125377,0.10705420568695855
157,19,66,92,2,0.021739130434782608,0.0014076394943330428,0.0007038197471665214,19,66,373.0835510209762,23.724402807769884,396.8079538287459,0.05978812314334013
158,19,66,92,1,0.010869565217391304,0.00096,0.00096,19,66,398.1845151288163,43.82832686195054,442.012841990767,0.09915622963476263
159,19,66,92,2,0.021739130434782608,0.012206861239119304,0.006103430619559652,19,66,371.40417451540884,46.20215884369467,417.606333359103,0.11063567564231615
160,19,66,92,1,0.010869565217391304,0.006493506493506494,0.006493506493506494,19,66,398.9794258022317,33.529095889216094,432.5085216914476,0.07752239368161123
161,19,66,92,1,0.010869565217391304,0.005028735632183908,0.005028735632183908,19,66,472.9933536079548,30.644550422954737,503.6379040309096,0.06084639416074211
162,19,66,92,4,0.043478260869565216,0.02796517461508477,0.0069912936537711926,19,66,381.2244006578224,57.82969806552624,439.05409872334906,0.13171428813369335
163,19,66,92,2,0.021739130434782608,0.010951384615384616,0.005475692307692308,19,66,357.27776947750664,35.059362839647626,392.3371323171543,0.08936029743752784
164,19,66,92,4,0.043478260869565216,0.007659762275446369,0.0019149405688615923,19,66,444.76768341538997,44.3691332310775,489.1368166464676,0.09070904442497954
165,19,66,92,6,0.06521739130434782,0.027982522950195363,0.00466375382503256,19,66,396.6110868984691,45.27940180398693,441.8904887024562,0.10246747318989138
166,19,66,92,8,0.08695652173913043,0.036250423155470425,0.004531302894433804,19,66,411.4759504442597,50.91095381805369,462.3869042623135,0.11010466202384432
167,19,66,92,3,0.03260869565217391,0.02132155844155844,0.007107186147186147,19,66,372.7420459287278,49.34010845310488,422.0821543818329,0.11689693094314002
168,19,66,92,2,0.021739130434782608,0.002266777901371895,0.0011333889506859474,19,66,389.8872805183143,33.461060588264715,423.34834110657914,0.07903907335694696
169,19,66,92,4,0.043478260869565216,0.010893387157754973,0.0027233467894387433,19,66,437.9298980102384,43.44764071480051,481.37753872503924,0.09025689239650546
170,19,66,92,4,0.043478260869565216,0.025183978854724128,0.006295994713681032,19,66,431.1608590640861,39.045325684301844,470.2061847483881,0.08303873268956548
171,19,66,92,0,0.0,0.0,0.0,19,66,385.9644227011101,36.436716840705955,422.40113954181567,0.08626093405010546
172,19,66,92,5,0.05434782608695652,0.005716086382753049,0.00114321727655061,19,66,359.32296486212783,38.41093912921742,397.73390399134513,0.09657446534920809
173,19,66,92,1,0.010869565217391304,0.002204081632653061,0.002204081632653061,19,66,368.4946871156323,47.82337212922263,416.31805924485514,0.11487220183522134
174,19,66,92,3,0.03260869565217391,0.005525853747836506,0.0018419512492788353,19,66,414.7804818674148,30.39332109677312,445.1738029641877,0.06827293271616464
175,19,66,92,0,0.0,0.0,0.0,19,66,412.77329445039055,37.61496935061325,450.38826380100375,0.08351676181161055
176,19,66,92,4,0.043478260869565216,0.020574170967316133,0.005143542741829033,19,66,389.7890866578777,40.782339536216725,430.5714261940942,0.09471678113129771
177,19,66,92,0,0.0,0.0,0.0,19,66,385.13355484285245,40.43110151046396,425.5646563533167,0.09500577857409481
178,19,66,92,3,0.03260869565217391,0.0321284717836442,0.010709490594548066,19,66,423.5899252022222,50.986253247946244,474.5761784501685,0.10743534033767332
