rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
179,20,66,70,7,0.1,0.01642568613283858,0.002346526590405511,331.51719624311806,48.84962712005815,380.36682336317614,0.128427675915931
180,20,63,66,4,0.06060606060606061,0.03158159779094739,0.007895399447736847,308.53301834706394,85.66505868893738,394.1980770360012,0.2173147553967235
181,20,70,88,6,0.06818181818181818,0.08119222014727676,0.013532036691212794,333.1196325807148,87.47876550390173,420.59839808461567,0.20798644479454917
182,20,63,73,7,0.0958904109589041,0.0777275281022351,0.011103932586033585,302.6665655508709,62.79265533398787,365.45922088485884,0.17181850052094116
183,19,58,54,2,0.037037037037037035,0.021182107205584826,0.010591053602792413,315.07162258746024,69.31327885186403,384.3849014393245,0.18032258445199412
184,21,66,78,9,0.11538461538461539,0.04605811479886282,0.005117568310984758,317.6686909697891,56.59683463311076,374.26552560289986,0.15122107370680107
185,20,60,60,7,0.11666666666666667,0.08458962834879112,0.012084232621255872,271.46123275519017,86.68763606573796,358.1488688209284,0.24204358470019655
186,19,73,104,13,0.125,0.04993703177529622,0.003841310136561248,265.9922331148582,94.25605669916324,360.2482898140214,0.2616419268716669
187,20,67,85,9,0.10588235294117647,0.07372120412985629,0.008191244903317367,334.6193323826248,94.76258293577747,429.38191531840243,0.2206953286924242
188,20,63,71,4,0.056338028169014086,0.10054946400263683,0.025137366000659207,319.6900477450448,82.83776691728269,402.5278146623268,0.20579389522876518
189,19,48,26,2,0.07692307692307693,0.037754667639725105,0.018877333819862552,247.24192235349457,45.211194861616256,292.4531172151112,0.1545929661893861
190,19,53,36,6,0.16666666666666666,0.04181868007139452,0.006969780011899087,238.1714921850437,76.77376106805977,314.94525325310366,0.24376859239837803
